,Word,Count
2354,виждат,36
2356,глаукома,36
2357,ГЛУХИ,36
2358,ГРУБО,36
2359,двустранен,36
2360,диспнея,36
2364,зеници,36
2365,китка,36
2370,миопия,36
2371,мравучкане,36
2372,мускулатурата,36
2373,мърфи,36
2375,нарушен,36
2378,получава,36
2380,пресен,36
2381,ПРИГЛУШЕНИ,36
2382,развити,36
2384,самоличност,36
2387,симптом,36
2388,снижен,36
2389,стари,36
2390,субективни,36
2391,съдов,36
2392,съпругата,36
2396,фактори,36
2397,функционира,36
2398,ХВН,36
2405,ЯСТ,36
2408,административно,35
2409,БОЛЕЗНЕНИ,35
2410,ВЕЗ.ДИШАНЕ,35
2412,големи,35
2413,груби,35
2416,достъпните,35
2419,изразено,35
2422,легло,35
2423,ЛЕКИ,35
2424,лечението,35
2425,локомоторна,35
2426,матката,35
2427,менопауза,35
2428,насочен,35
2429,натоварване,35
2430,необременена,35
2431,оперативния,35
2433,повишена,35
2434,поддържащата,35
2436,пръста,35
2437,резултат,35
2438,ръбове,35
2439,симетрична,35
2441,твърд,35
2442,ХОДА,35
2443,ШУМ,35
2445,ъгъл,35
2451,високо,34
2453,гривнена,34
2454,давност,34
2456,долния,34
2460,задна,34
2461,календарната,34
2463,ЛКК,34
2465,мед,34
2467,метеоризъм,34
2468,назначената,34
2472,ПЕРКУТОРЕН,34
2474,ПМ,34
2475,поглед,34
2476,понякога,34
2477,посока,34
2478,придружител,34
2479,приемане,34
2482,ХДР,34
2485,явления,34
2488,апикално,33
2490,ар,33
2492,бъбрека,33
2493,вида,33
2495,гнойни,33
2496,ГРАНИЦИ,33
2497,движи,33
2498,дихателни,33
2499,екс,33
2501,ИМА,33
2502,ирадираща,33
2504,костите,33
2505,лицева,33
2506,лумбалния,33
2509,млечната,33
2511,ограничение,33
2512,оперативната,33
2513,ортопед,33
2515,ПАЛПИРА,33
2516,ПАП,33
2520,ренал,33
2523,РП,33
2528,спазва,33
2530,съдовете,33
2533,ХБН,33
2535,анализатор,32
2537,близките,32
2538,БОЛКИ,32
2539,вертижен,32
2540,възрастови,32
2547,звънливи,32
2548,КАТ,32
2550,киста,32
2553,костна,32
2554,КТ,32
2555,където,32
2556,ленти,32
2557,ЛЕЧЕНИЕ,32
2558,лешник,32
2560,ЛПХБ,32
2561,ЛР,32
2563,метастази,32
2565,мисловен,32
2570,отрицателни,32
2572,П.Л.В,32
2573,придружено,32
2578,СФ,32
2579,съд,32
2580,талон,32
2581,топли,32
2583,ушна,32
2585,фебрилна,32
2586,хематом,32
2594,близко,31
2598,гръбначни,31
2601,ДАЛАК,31
2602,ДББ,31
2604,доказана,31
2605,дол,31
2606,завишени,31
2607,залита,31
2609,злокачествено,31
2610,контролни,31
2612,ЛМЖ,31
2613,маг,31
2614,маркирани,31
2617,нам,31
2620,неопределена,31
2622,остатъчна,31
2623,палпируеми,31
2625,пикочен,31
2626,полова,31
2627,пореден,31
2629,ПРЕТИБИАЛНИ,31
2633,първи,31
2635,равновесни,31
2636,размер,31
2637,ректума,31
2640,самообучение,31
2642,СЪРД.ДЕЙНОСТ,31
2643,сърдечния,31
2644,тахипнея,31
2645,това,31
2648,уточнена,31
2650,цикатрикс-спокоен,31
2654,шум.находка,31
2655,ясна,31
2659,акцентуация,30
2660,анемия,30
2661,апсихозен,30
2662,безболезнен,30
2663,външно,30
2664,гинекологични,30
2665,ДА,30
2667,дост,30
2668,живак,30
2669,ЗАПАЗЕН,30
2670,ЗД,30
2674,инсулт,30
2676,контролна,30
2678,курса,30
2679,мида,30
2681,надясно,30
2683,нарушение,30
2685,ОБЛОЖЕН,30
2688,очна,30
2691,продължава,30
2692,променена,30
2696,сколиоза,30
2698,споделя,30
2699,статуса,30
2704,тъкани,30
2707,умерен,30
2715,ябълки,30
2718,анализатори,29
2721,влажност,29
2723,диспансеризация,29
2725,дългогодишна,29
2730,загуба,29
2731,кабинета,29
2732,КГ,29
2733,кифоза,29
2734,колена,29
2735,ларинкса,29
2736,ЛЕКА,29
2738,малка,29
2739,МЖ,29
2740,микционни,29
2741,мрд-липсва,29
2742,мускули,29
2743,наблюдава,29
2744,негативен,29
2745,обилно,29
2746,образования,29
2751,поддържащо,29
2752,позволяващ,29
2753,ПРОБИ,29
2758,седмици,29
2759,сетивност-в,29
2762,слаб,29
2766,суховата,29
2767,съдови,29
2768,течение,29
2772,ходилото,29
2773,хоспитализиран,29
2774,храни,29
2775,чувствителен,29
2777,PULMO,29
2780,артериалното,28
2782,влошаване,28
2784,ГЪРДА,28
2788,дорзалес,28
2789,достъпен,28
2791,заболяването,28
2792,изправяне,28
2794,клиника,28
2795,КОНСУЛТАЦИЯ,28
2797,ЛИПСВА,28
2798,ЛИПСВАТ,28
2802,междуребрие,28
2805,носи,28
2807,ОГРАНИЧЕНИ,28
2808,околната,28
2809,ОНС,28
2813,периферно,28
2814,ПОДБЕДРИЦИТЕ,28
2815,посоки,28
2816,поясния,28
2817,провела,28
2818,продукти,28
2819,ПРОМЯНА,28
2822,радикална,28
2823,ред,28
2824,РОЗОВИ,28
2827,свободно,28
2829,ставата,28
2830,статична,28
2831,съпруга,28
2832,течност,28
2833,у.,28
2834,фамилно,28
2835,ХИМИОТЕРАПИЯ,28
2839,щитовидната,28
2840,ЯСЕН,28
2842,аксиларна,27
2843,аксилата,27
2845,алоориентиран,27
2846,ВРЕМЕ,27
2848,вътрешно,27
2849,гинеколог,27
2853,диагностично,27
2854,дископатия,27
2855,дланите,27
2857,ДРЕБНИ,27
2858,ЕЛАСТИЧНИ,27
2859,зъбен,27
2860,изведена,27
2861,изписана,27
2862,изтичане,27
2863,ИЛИ,27
2867,кухина,27
2871,локалис,27
2872,МЕКО,27
2873,мозъчен,27
2875,НАМАЛЕНА,27
2876,напоследък,27
2878,нерв,27
2879,нормопнея,27
2880,обилна,27
2882,основното,27
2883,отговарящ,27
2884,открита,27
2885,паравертебралната,27
2886,парализи,27
2889,пикочния,27
2890,повишен,27
2891,постоянен,27
2892,поясен,27
2894,прием,27
2895,принудително,27
2896,пристъпи,27
2904,с-с,27
2905,секторална,27
2906,система-ритмична,27
2909,субфебрилна,27
2910,суховат,27
2911,сухота,27
2913,те,27
2914,телесна,27
2915,ТЕРАПИЯ,27
2916,торакална,27
2917,тях,27
2919,участък,27
2920,цялата,27
2922,части,27
2923,четене,27
2930,абсолютна,26
2931,аортна,26
2934,ВИДИМА,26
2937,дерматолог,26
2939,ИЗРАЗЕН,26
2940,иктер,26
2941,ингвинално,26
2944,климакс,26
2946,крурис,26
2947,кръвното,26
2948,легнало,26
2949,лещено,26
2953,мускулите,26
2955,назначена,26
2956,НАМАЛЕНО,26
2962,ОБЛАСТТА,26
2965,ОКОЛО,26
2967,отделителна,26
2968,отказва,26
2969,ОЧИ,26
2971,пик,26
2972,повишава,26
2975,пулс.на,26
2976,пъпна,26
2977,рак,26
2978,регионални,26
2981,самостоятелно,26
2983,СУХОЖИЛНИ,26
2984,съвети,26
2986,тактилна,26
2988,физикални,26
2991,храчки,26
2992,шийната,26
3000,АКЦЕНТ,25
3002,бе,25
3003,белия,25
3004,болен,25
3005,болката,25
3011,горните,25
3012,горния,25
3013,ГРЪДНИЯ,25
3014,двигателни,25
3015,дисекция,25
3017,ЕДИНИЧНИ,25
3020,ИЗМЕНЕНИЯ,25
3022,исхемични,25
3024,коремната,25
3025,корови,25
3028,ЛАСЕГ,25
3029,лекарство,25
3031,маса,25
3032,мембрана,25
3036,НАЛИЧИЕ,25
3037,неспокоен,25
3038,области,25
3039,общото,25
3041,окото,25
3042,ОПЛАКВАНИЯ,25
3044,ОРИЕНТИРАН,25
3045,отново,25
3048,отрицателен,25
3049,пикничен,25
3050,подвижно,25
3052,полиартроза,25
3058,РЕБРЕНА,25
3059,реполаризационни,25
3060,ригидна,25
3061,рит.сър.дейност,25
3062,РЪКА,25
3063,светлина,25
3064,скорост,25
3065,смутени,25
3069,СТАВИ,25
3071,тазобедрените,25
3072,талията,25
3073,тежко,25
3077,хепатомегалия,25
3079,хистеректомирана,25
3080,ходила,25
3088,арефлексия,24
3092,бобено,24
3093,бъбреци,24
3096,ВЛ,24
3097,възможни,24
3098,външния,24
3100,граници-в,24
3104,ЖИВИ,24
3105,запек,24
3107,ЗСП,24
3109,изпотена,24
3110,изпражнения,24
3111,изчерпващ,24
3112,искане,24
3114,компенсирана,24
3115,коригирана,24
3116,КОЦ,24
3117,кръвоизливи,24
3119,линея,24
3120,мамила,24
3123,мургави,24
3124,налице,24
3125,направени,24
3133,ново,24
3135,окосмената,24
3136,онихомикоза,24
3138,ОПОРНО,24
3139,опорно-двиг.апарат,24
3141,ОСОБЕНОСТИ,24
3142,остатъчни,24
3143,ОХК,24
3147,ПИКОЧО-ПОЛОВА,24
3148,плътно,24
3150,ПОЛ,24
3151,положителни,24
3154,разчесване,24
3155,рискови,24
3157,сетивност-нормални,24
3160,СИН,24
3161,спешност,24
3167,темп,24
3170,ум,24
3171,усилие,24
3174,цялост,24
3177,шийния,24
3179,angiosclerosis,24
3182,а.радиалис,23
3183,абдукция,23
3184,аксиларни,23
3185,артритни,23
3188,базално,23
3192,варикозно,23
3195,встрани,23
3198,гръбнак,23
3201,депресивен,23
3203,ДМЖ,23
3205,една,23
3206,ексцизия,23
3207,емоционална,23
3208,живот,23
3209,запушен,23
3210,ЗАСТОЙ,23
3211,изпълнява,23
3212,кожен,23
3213,коли,23
3214,консултиран,23
3215,КОРЕМНИ,23
3216,лекувана,23
3218,майка,23
3219,малкия,23
3220,меко-еластична,23
3221,МЯСТО,23
3222,навици,23
3223,нарушени,23
