,Word,Count
1504,оглед,68
1505,прекордиума,68
1506,ВКФ,68
1507,Вътрешен,68
1508,ГДП,68
1509,Простата,68
1510,сч,68
1511,неоточни,68
1512,екстрасистули,68
1513,крепитации,68
1514,Гр.обиколка,68
1515,ЛЕКО,68
1516,лигав,68
1517,нестабилен,68
1518,доб,68
1519,ч.др.и,68
1520,която,67
1521,месец,67
1522,ушите,67
1523,медикаменти,67
1524,ендокринолог,67
1525,Проведено,67
1526,дефекацията,67
1527,наднормено,67
1528,двигателна,67
1529,Влажен,67
1530,везикул,67
1531,ТР,67
1532,Л.В,67
1533,УД,67
1534,запаз,67
1535,оточно,67
1536,H,67
1537,Авто,67
1538,ув,67
1539,неуголемен,67
1540,подв,67
1541,захарен,66
1542,катаракта,66
1543,Предстои,66
1544,кръв,66
1545,лекува,66
1546,кървене,66
1547,ДЯСНО,66
1548,матка,66
1549,слаба,66
1550,лоб,66
1551,ДВЕТЕ,66
1552,ППС,66
1553,висцери,66
1554,дъга.Крайници,66
1555,реналис-двустранно,66
1556,дистално,66
1557,pulmo,66
1558,Ч.В.Д,66
1559,стабилен,66
1560,АКЦ,66
1561,С-Фр,66
1562,че,65
1563,което,65
1564,условията,65
1565,им,65
1566,ходило,65
1567,говор,65
1568,обриви,65
1569,неуголемена,65
1570,с-ние.Кожа,65
1571,ясно,65
1572,ЦВЕТОУСЕЩАНЕ,65
1573,стабилна,65
1574,линеа,65
1575,необл,65
1576,установена,64
1577,устата,64
1578,установен,64
1579,хрема,64
1580,съзнание,64
1581,пациент,64
1582,СМ,64
1583,тромбофлебит,64
1584,централна,64
1585,трета,64
1586,Ориентирана,64
1587,Двете,64
1588,участват,64
1589,Невролог,64
1590,афебрилна,64
1591,интелект,64
1592,авто,64
1593,аднекси,64
1594,емоционално,64
1595,вьзрастта,64
1596,цветоусещане-нормално,64
1597,пригл,64
1598,двустрано,64
1599,НОРМАЛЕН,64
1600,Син,64
1601,високи,63
1602,КР,63
1603,терапията,63
1604,Лек,63
1605,уплътнение,63
1606,зачервен,63
1607,гърди,63
1608,ФР-NUM,63
1609,твърда,63
1610,Щитов,63
1611,горна,63
1612,орг,63
1613,отслабен,63
1614,сук.реналис,63
1615,Сокусио,63
1616,слухов,63
1617,Ч.др.и,63
1618,Тазови,63
1619,допускащ,63
1620,ОС,63
1621,сист.шум,63
1622,яс,63
1623,гран.в,63
1624,силни,62
1625,повръщане,62
1626,ирадиация,62
1627,насочена,62
1628,отрича,62
1629,долната,62
1630,гръбначния,62
1631,плътност,62
1632,Сърдечна,62
1633,развит,62
1634,дискоординационен,62
1635,Опорно-двигателен,62
1636,с.д,62
1637,супрапубично,62
1638,V.O.D,62
1639,вибрационна,62
1640,Венозни,62
1641,установени,61
1642,постигне,61
1643,приема,61
1644,интервенция,61
1645,ДЯСНА,61
1646,частично,61
1647,нервна,61
1648,средство,61
1649,л.възли,61
1650,хиперемиран,61
1651,Дадени,61
1652,Сукк.рен,61
1653,р-NUM,61
1654,ориентировъчно,61
1655,КОШ,61
1656,ед.сухи,61
1657,fr-NUM,61
1658,оросени,61
1659,ВЪРХА,61
1660,курс,60
1661,необходимост,60
1662,бланка,60
1663,пром,60
1664,DATEгод,60
1665,чува,60
1666,пареза,60
1667,огнищна,60
1668,движенията,60
1669,везикулярно,60
1670,Нери,60
1671,Цветно,60
1672,a.,60
1673,Адекватна,60
1674,отр.двустр,60
1675,V.O.S,60
1676,Ч.ДРОБ,60
1677,виз,60
1678,Аорта,60
1679,онколог,59
1680,извънболничната,59
1681,й,59
1682,поддържаща,59
1683,дава,59
1684,зах,59
1685,афазия,59
1686,рефл,59
1687,реналис-отр,59
1688,СВИРКАЩИ,59
1689,ИЗОСТРЕНО,59
1690,РЕФЛЕКСИ,59
1691,D,59
1692,ритм.сърд.д-ст,59
1693,Др,59
1694,угол,59
1695,Реналис,59
1696,Височина,59
1697,хрип,59
1698,дв.НС,59
1699,тъй,58
1700,Лечебната,58
1701,жена,58
1702,оплакване,58
1703,образувания,58
1704,спонтанна,58
1705,артерия,58
1706,Нв,58
1707,УВРЕДЕНО,58
1708,доловими,58
1709,придвижва,58
1710,помощно,58
1711,ПРИБАВЕНИ,58
1712,ЗАПАЗЕНА,58
1713,Отд.с-ма,58
1714,смутена,58
1715,Опорно-дв,58
1716,мета,57
1717,РС,57
1718,проведена,57
1719,други,57
1720,простатна,57
1721,ЛО-NUM,57
1722,физическо,57
1723,лезии,57
1724,ЗСН,57
1725,точки,57
1726,пръсти,57
1727,дъна,57
1728,РИТМ,57
1729,А.С.Д,57
1730,дълб,57
1731,Hg.Корем,57
1732,учестена,57
1733,рефлекс,57
1734,дискретни,57
1735,оточност,57
1736,Сor,57
1737,Об.талия,57
1738,долавят,57
1739,правилни,57
1740,респиратнорно,57
1741,бъда,56
1742,ТЕЛК,56
1743,осигури,56
1744,заплати,56
1745,назначаването,56
1746,лекарствата,56
1747,Чувства,56
1748,уморяемост,56
1749,квадрантектомия,56
1750,І,56
1751,ЛЯВО,56
1752,възр,56
1753,лигавици-чисти,56
1754,следоперативен,56
1755,тонове-ясни,56
1756,Cor-ритм,56
1757,ОПЕРАТИВЕН,56
1758,ХСМ.Мек,56
1759,протеин,56
1760,хроп,56
1761,Фамилна,55
1762,ПОД,55
1763,кожни,55
1764,дебело,55
1765,достатъчен,55
1766,тазобедрена,55
1767,горната,55
1768,сърбеж,55
1769,лигавици-бледо,55
1770,крампи,55
1771,гр.стълб,55
1772,разнокалибрени,55
1773,II,55
1774,хиперсонорен,55
1775,Р.С.Д.фр,55
1776,изм,55
1777,кетотела,55
1778,сър.д-ст,55
1779,мануално,55
1780,СТЕНИ,55
1781,Оглед,55
1782,Аускултация,55
1783,Пулсова,55
1784,Крайничци,55
1785,две,54
1786,много,54
1787,съществени,54
1788,МЗ,54
1789,петна,54
1790,мишница,54
1791,голяма,54
1792,полож,54
1793,обл.на,54
1794,ЕС,54
1795,върху,54
1796,зона,54
1797,ритмично,54
1798,ШУМОВА,54
1799,виброусет,54
1800,балониран,54
1801,хоризонтална,54
1802,ориент,54
1803,Варици,54
1804,кет,54
1805,гр.половини,54
1806,Десностранна,54
1807,РИТЪМ,54
1808,уд.м,54
1809,самостоятелна,54
1810,бели,53
1811,му,53
1812,предна,53
1813,Е,53
1814,следи,53
1815,пов,53
1816,здрав,53
1817,нормата,53
1818,метра,53
1819,Вени,53
1820,апсихотична,53
1821,кетонни,53
1822,съдове-запазени,53
1823,Сукк.реналис,53
1824,Мекоеластична,53
1825,лимни,53
1826,Чер.дроб,53
1827,Ex,53
1828,два,52
1829,стомаха,52
1830,поясна,52
1831,гръдната,52
1832,пациентка,52
1833,нова,52
1834,офталмолог,52
1835,кости,52
1836,Запазен,52
1837,син.ритъм,52
1838,Влошено,52
1839,обривни,52
1840,Ren,52
1841,Храносмилателна,52
1842,ВЛАЖНИ,52
1843,Изразена,52
1844,Нормостенен,52
1845,АО,52
1846,психически,52
1847,груб,52
1848,Подкожна,52
1849,ние,52
1850,Дв,52
1851,Невр.ст,52
1852,перкуторно,52
1853,ВЪЗРАСТТА,52
1854,доказан,51
1855,желая,51
1856,глезен,51
1857,уролог,51
1858,пациентката,51
1859,Ца,51
1860,остеопороза,51
1861,биопсия,51
1862,чувства,51
1863,наблюдение,51
1864,тяло,51
1865,гърдата,51
1866,непостоянно,51
1867,стъпалата,51
1868,малки,51
1869,дих,51
1870,Умерено,51
1871,положително,51
1872,плаки,51
1873,коригирано,51
1874,ПС,51
1875,ЗАДОВОЛИТЕЛНО,51
1876,ЕПИГАСТРИУМА,51
1877,ОТОК,51
1878,субмандибуларно,51
1879,нормофрекветна,51
1880,дорз,51
1881,Очи,51
1882,усилени,51
1883,жива,51
1884,NUM-S,51
1885,Оп,51
1886,РД,51
1887,АПАРАТ,51
1888,МЛЕЧНИ,51
1889,Соматичен,51
1890,повърхностни,51
1891,кг.ИТМ,51
1892,Приглушени,51
1893,тревожна,51
1894,ЧИСТИ,51
1895,Намалени,51
1896,усилен,51
1897,Шиини,51
1898,НЕВРОЛОГИЧИН,51
1899,води,50
1900,систолно,50
1901,болков,50
1902,налягане-NUM,50
1903,сърцето,50
1904,сегмент,50
1905,буза,50
1906,d,50
1907,функции,50
1908,гладка,50
1909,четирите,50
1910,Перисталтика,50
1911,мека,50
1912,скъсен,50
1913,Боткин,50
1914,хипорефлексия,50
1915,Об,50
1916,хор,50
1917,ДВИЖЕНИЯ,50
1918,аа.дорзалис,50
1919,м.Корем,50
1920,Неразширени,50
1921,изтръпвания,50
1922,дробове,49
1923,който,49
1924,мастопатия,49
1925,Поради,49
1926,клапа,49
1927,устна,49
1928,подутина,49
1929,челото,49
1930,типа,49
1931,ДПНП,49
1932,преписване,49
1933,С-Е,49
1934,бледовати,49
1935,Suc.ren,49
1936,хоризонтален,49
1937,памет,49
1938,централен,49
1939,астеничен,49
1940,ДЪГА,49
1941,НОРМАЛНА,49
1942,sin,49
1943,COR-ритмична,49
1944,прекордиум,49
1945,Ч.М.Н,49
1946,Sus.ren,49
1947,МЕКО-ЕЛАСТ,49
1948,обща,48
1949,профилактичен,48
1950,нови,48
1951,скованост,48
1952,същото,48
1953,ингв,48
1954,фона,48
1955,особено,48
1956,активно,48
1957,%,48
1958,палеца,48
1959,средно,48
1960,субскапуларно,48
1961,b.o,48
1962,ПЕРИСТАЛТИКА,48
1963,психични,48
1964,единици,48
1965,Гърди,48
1966,бастун,48
1967,съотношение,48
1968,Дейност,48
1969,б.о.,48
1970,min.Артер,48
1971,уробил,48
1972,зрит,48
1973,перитонеално,48
1974,КВЛ,48
1975,ритьм,48
1976,К-ци-без,48
1977,таз,47
1978,Разширени,47
1979,положителен,47
1980,рецидив,47
1981,коксартроза,47
1982,напълно,47
1983,профил,47
1984,лимфен,47
1985,възпаление,47
1986,стъпала,47
1987,връх,47
1988,НАД,47
1989,СЕТИВНОСТ,47
1990,неболезнено,47
1991,аксиларно,47
1992,между,47
1993,кръвоносни,47
1994,Зачервено,47
1995,бледорозова,47
1996,леви,47
1997,ПЛВ-неувел,47
1998,Д.О,47
1999,хепар-на,47
2000,с-е.Кожа,47
2001,хемихипестезия,47
2002,акцент,47
2003,ДС-вез,47
2004,фреквенц,47
2005,лесно,46
2006,лъчелечение,46
2007,утери,46
2008,нов,46
2009,ГР,46
2010,нарушено,46
2011,уши,46
2012,нефректомия,46
2013,лента,46
2014,лиен-не,46
2015,Спокоен,46
2016,Цикатрикс,46
2017,д-не,46
2018,граница,46
2019,СНР-умерено,46
2020,Увеличени,46
2021,белези,46
2022,Локален,46
2023,Вез.дишане,46
2024,НИВОТО,46
2025,дефанс,46
2026,вид.разширени,46
2027,кг.БМИ,46
2028,новообразувание,45
2029,провеждане,45
2030,лумбалната,45
2031,проведени,45
2032,оперативни,45
2033,системно,45
2034,мъждене,45
2035,Трудно,45
2036,ефект,45
2037,характер,45
2038,цялото,45
2039,аорта,45
2040,Информиран,45
2041,пейсмейкър,45
2042,поз,45
2043,про,45
2044,глезенна,45
2045,СИЛНО,45
2046,р-си,45
2047,лордоза,45
2048,сърд.граници,45
2049,Щ.жл,45
2050,хиперимирано,45
2051,ДР,45
2052,Матка,45
2053,НОРМАЛНО,45
2054,сетивна,45
